ID,Provider_1,ProvID_1,Provider_2,ProvID_2,Stationnam,RiverName,RiverBasin,Country,CountryNam,Continent,HydroRegio,DrainArPro,DrainArLDD,YProvided,XProvided,YCorrected,XCorrected,ToCalibrat,ValidGLOFA,Legend_for,Comments,StartDate,EndDate,AddedDate,Lake,Reservoir,Lastupdate,CalibYear
G5619,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,15635,0,0,-12.35,-58.85,0,0,,,,,,0,0,,0
G5620,Synthetic,0,NA,NA,Na,Na,Na,PE,Peru,South_America,25,-9999,19501,0,0,-12.45,-69.25,0,0,,,,,,0,0,,0
G5621,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,137351,0,0,-12.45,-64.25,0,0,,,,,,0,0,,0
G5622,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,12323,0,0,-12.45,-39.05,0,0,,,,,,0,0,,0
G5623,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,23876,0,0,-12.45,22.45,0,0,,,,,,0,0,,0
G5624,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,40686,0,0,-12.45,22.55,0,0,,,,,,0,0,,0
G5625,Synthetic,0,NA,NA,Na,Na,Na,PE,Peru,South_America,25,-9999,54805,0,0,-12.55,-69.35,0,0,,,,,,0,0,,0
G5626,CEMADEN ANA,15312000,NA,NA,El Sena,Madre de Dios,Amazonas,BO,Bolivia,South_America,25,120000,119020,-11.375,-67.125,-11.45,-67.25,1,1,,,8/31/2004,1/7/2010,,0,0,,2017
G5627,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,123696,0,0,-12.55,-64.35,0,0,,,,,,0,0,,0
G5628,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,75348,0,0,-12.55,-64.25,0,0,,,,,,0,0,,0
G5629,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,18008,0,0,-12.55,-47.75,0,0,,,,,,0,0,,0
G5630,CEMADEN ANA,51350000,NA,NA,Argoim,Paraguacu,Paraguacu,BR,Brazil,South_America,26,37900,37642,-12.5856,-39.5222,-12.65,-39.45,1,1,,,1/1/1950,11/30/2014,,0,0,,2017
G5631,Synthetic,0,NA,NA,Na,Na,Na,PE,Peru,South_America,25,-9999,33978,0,0,-12.65,-69.85,0,0,,,,,,0,0,,0
G5632,Synthetic,0,NA,NA,Na,Na,Na,PE,Peru,South_America,25,-9999,15636,0,0,-12.65,-69.25,0,0,,,,,,0,0,,0
G5633,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,82325,0,0,-12.65,-66.95,0,0,,,,,,0,0,,0
G5634,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,18797,0,0,-12.65,-64.45,0,0,,,,,,0,0,,0
G5635,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,104780,0,0,-12.65,-64.35,0,0,,,,,,0,0,,0
G5636,Synthetic,0,NA,NA,Na,Na,Na,PE,Peru,South_America,25,-9999,19398,0,0,-12.75,-69.85,0,0,,,,,,0,0,,0
G5637,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,39429,0,0,-12.75,-47.85,0,0,,,,,,0,0,,0
G5638,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,48220,0,0,-13.35,-63.65,0,0,,,,,,0,0,,0
G5639,Synthetic,0,NA,NA,Na,Na,Na,PE,Peru,South_America,25,-9999,2591,0,0,-14.25,-73.95,0,0,,,,,,0,0,,0
G5640,Synthetic,0,NA,NA,Na,Na,Na,PE,Peru,South_America,25,-9999,24852,0,0,-13.55,-72.55,0,0,,,,,,0,0,,0
G5641,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,91078,0,0,-13.45,-50.65,0,0,,,,,,0,0,,0
G5642,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,22316,0,0,-13.45,-50.55,0,0,,,,,,0,0,,0
G5643,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,57377,0,0,-13.55,-61.75,0,0,,,,,,0,0,,0
G5644,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,27689,0,0,-13.65,-61.75,0,0,,,,,,0,0,,0
G5645,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,21301,0,0,-13.75,-65.45,0,0,,,,,,0,0,,0
G5646,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,176090,0,0,-13.75,-65.25,0,0,,,,,,0,0,,0
G5647,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,14555,0,0,-13.85,-65.35,0,0,,,,,,0,0,,0
G5648,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,16322,0,0,-13.95,-62.55,0,0,,,,,,0,0,,0
G5649,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,44102,0,0,-13.95,23.95,0,0,,,,,,0,0,,0
G5650,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,15812,0,0,-14.05,-62.65,0,0,,,,,,0,0,,0
G5651,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,21278,0,0,-14.05,23.95,0,0,,,,,,0,0,,0
G5652,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,92129,0,0,-14.25,23.15,0,0,,,,,,0,0,,0
G5653,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,35623,0,0,-14.25,27.35,0,0,,,,,,0,0,,0
G5654,CEMADEN ANA,45298000,NA,NA,Carinhanha,Sao Francisco,Sao Francisco,BR,Brazil,South_America,26,254000,247469,-14.3044,-43.7633,-14.25,-43.75,1,1,,,9/11/1927,5/31/2015,,0,0,,2017
G5655,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,24467,0,0,-14.45,26.35,0,0,,,,,,0,0,,0
G5656,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,12491,0,0,-14.45,27.35,0,0,,,,,,0,0,,0
G5657,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,14899,0,0,-14.55,29.95,0,0,,,,,,0,0,,0
G5658,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,27572,0,0,-14.65,29.85,0,0,,,,,,0,0,,0
G5659,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,54598,0,0,-14.75,-67.65,0,0,,,,,,0,0,,0
G5660,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,22537,0,0,-14.85,23.15,0,0,,,,,,0,0,,0
G5661,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,43411,0,0,-14.85,30.15,0,0,,,,,,0,0,,0
G5662,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,95298,0,0,-14.85,30.25,0,0,,,,,,0,0,,0
G5663,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,12965,0,0,-14.85,134.55,0,0,,,,,,0,0,,0
G5664,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,13616,0,0,-14.95,22.45,0,0,,,,,,0,0,,0
G5665,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,234635,0,0,-15.15,22.95,0,0,,,,,,0,0,,0
G5666,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,20572,0,0,-15.25,-67.65,0,0,,,,,,0,0,,0
G5667,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,30623,0,0,-15.25,-67.55,0,0,,,,,,0,0,,0
G5668,CVC,26057070,NA,NA,Ta blanca,Cauca,Magdalena,CO,Colombia,South_America,25,5064,5071,3.117942,-76.566562,3.05,-76.65,1,0,,same position as G5689,1/1/1978,12/20/2010,10/21/2016,0,0,,0
G5669,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,15050,0,0,-15.35,32.85,0,0,,,,,,0,0,,0
G5670,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,13177,0,0,-15.35,32.95,0,0,,,,,,0,0,,0
G5671,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,81289,0,0,-15.35,130.25,0,0,,,,,,0,0,,0
G5672,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,14033,0,0,-15.35,142.05,0,0,,,,,,0,0,,0
G5673,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,13690,0,0,-15.45,17.25,0,0,,,,,,0,0,,0
G5674,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,28461,0,0,-15.45,32.95,0,0,,,,,,0,0,,0
G5675,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,16298,0,0,-15.55,17.25,0,0,,,,,,0,0,,0
G5676,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,146328,0,0,-15.55,30.35,0,0,,,,,,0,0,,0
G5677,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1048350,0,0,-15.55,32.85,0,0,,Dam Cabora Bassa,,,,0,0,,0
G5678,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,15933,0,0,-15.55,47.65,0,0,,,,,,0,0,,0
G5679,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,15343,0,0,-15.55,130.05,0,0,,,,,,0,0,,0
G5680,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,12878,0,0,-15.75,-67.15,0,0,,,,,,0,0,,0
G5681,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,15641,0,0,-15.75,-67.05,0,0,,,,,,0,0,,0
G5682,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,104249,0,0,-15.85,-64.65,0,0,,,,,,0,0,,0
G5683,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,151696,0,0,-15.95,28.55,0,0,,Lake Kafue,,,,0,0,,0
G5684,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,16535,0,0,-15.95,-52.35,0,0,,,,,,0,0,,0
G5685,CVC,26057160,NA,NA,Suarez,Cauca,Magdalena,CO,Colombia,South_America,25,3568,3958,2.95016,-76.698701,2.85,-76.65,1,1,,before reservoir,2/1/1984,6/21/2015,10/21/2016,0,0,,0
G5686,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,25,-9999,18741,0,0,-16.05,-52.35,0,0,,,,,,0,0,,0
G5687,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,666857,0,0,-16.45,28.85,0,0,, Dam Kariba,,,,0,0,,0
G5688,SENAMHI,210301,NA,NA,Llusta,Ilave,Ilave,PE,Peru,South_America,27,8384,8245,-16,-69.63,-15.95,-69.35,1,1,,,9/1/1991,6/30/2015,,0,0,,2017
G5689,CVC,26027010,NA,NA,La Balsa,Cauca,Magdalena,CO,Colombia,South_America,25,4611,5071,3.092427,-76.59852,3.05,-76.65,1,1,,,1/1/1946,6/30/2015,10/21/2016,0,0,,0
G5690,CEMADEN ANA,43980002,NA,NA,Barra Do Escuro,Urucuia,Sao Francisco,BR,Brazil,South_America,26,24600,24731,-16.2681,-45.2369,-16.15,-45.15,1,1,,,8/15/1986,4/30/2015,,0,0,,2017
G5691,CEMADEN ANA,43200000,NA,NA,Sao Romao,Sao Francisco,Sao Francisco,BR,Brazil,South_America,26,154000,150843,-16.3725,-45.07,-16.35,-45.05,1,1,,,8/1/1952,6/30/2015,,0,0,,2017
G5692,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,31677,0,0,-16.25,19.05,0,0,,,,,,0,0,,0
G5693,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1086730,0,0,-16.25,33.65,0,0,,,,,,0,0,,0
G5694,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,16981,0,0,-16.25,33.75,0,0,,,,,,0,0,,0
G5695,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,13010,0,0,-16.35,18.95,0,0,,,,,,0,0,,0
G5696,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,12500,0,0,-16.35,23.45,0,0,,,,,,0,0,,0
G5697,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1103950,0,0,-16.35,33.75,0,0,,,,,,0,0,,0
G5698,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,53578,0,0,-16.45,33.75,0,0,,,,,,0,0,,0
G5699,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,12717,0,0,-16.45,46.75,0,0,,,,,,0,0,,0
G5700,BOM,919309,NA,NA,Trimbles Crossing,Walsh River,Mitchell,AU,Australia,Australia_Oceania,66,8638,9015,-16.54485,143.78485,-16.65,143.85,1,1,,,1/1/1980,8/11/2018,8/21/2018,0,0,,0
G5701,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,11722,0,0,-16.55,33.15,0,0,,,,,,0,0,,0
G5702,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,33769,0,0,-16.55,33.35,0,0,,,,,,0,0,,0
G5703,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,39236,0,0,-16.55,46.65,0,0,,,,,,0,0,,0
G5704,BOM,919003,NA,NA,O K  Bridge,Mitchell River,Mitchell,AU,Australia,Australia_Oceania,66,7734,7421,-16.47082528,144.2893509,-16.55,144.35,1,1,,,1/1/1980,8/1/2018,8/20/2018,0,0,,0
G5705,CEMADEN ANA,42210000,NA,NA,Cachoeira Da Manteiga,Sao Francisco,Sao Francisco,BR,Brazil,South_America,26,107000,103706,-16.6572,-45.0808,-16.65,-45.05,1,1,,,1/30/1959,4/30/2015,,0,0,,2017
G5706,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,53448,0,0,-16.65,15.05,0,0,,,,,,0,0,,0
G5707,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,21002,0,0,-16.65,33.15,0,0,,,,,,0,0,,0
G5708,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,18533,0,0,-16.65,33.35,0,0,,,,,,0,0,,0
G5709,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,24288,0,0,-16.75,14.85,0,0,,,,,,0,0,,0
G5710,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,23359,0,0,-16.85,46.85,0,0,,,,,,0,0,,0
G5711,Synthetic,0,NA,NA,Na,Na,Na,MG,Madagascar,Africa,46,-9999,11825,0,0,-16.85,46.95,0,0,,,,,,0,0,,0
G5712,CEMADEN ANA,42690001,NA,NA,Porto Da Extrema,Paracatu,Sao Francisco,BR,Brazil,South_America,26,30100,29696,-17.0303,-46.0136,-17.05,-45.95,1,1,,,4/26/1955,6/30/2015,,0,0,,2017
G5713,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,56042,0,0,-16.95,18.05,0,0,,,,,,0,0,,0
G5714,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,12002,0,0,-16.95,18.15,0,0,,,,,,0,0,,0
G5715,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,12092,0,0,-16.95,21.85,0,0,,,,,,0,0,,0
G5716,CEMADEN ANA,42395000,NA,NA,Santa Rosa,Paracatu,Sao Francisco,BR,Brazil,South_America,26,12800,12755,-17.255,-46.4728,-17.25,-46.45,1,1,,,5/4/1955,5/31/2015,,0,0,,2017
G5717,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,15514,0,0,-17.05,21.85,0,0,,,,,,0,0,,0
G5718,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,26,-9999,30038,0,0,-17.15,-58.45,0,0,,,,,,0,0,,0
G5719,CEMADEN ANA,66470000,NA,NA,Sao Jose Do Borireu,Sao Lourenco,Parana,BR,Brazil,South_America,26,24100,24755,-16.9253,-56.2236,-16.85,-56.15,1,1,,LDD NOT RAPPRESENTATIVE,10/18/1968,12/31/2007,,0,0,,2017
G5720,CEMADEN ANA,66710000,NA,NA,Pousada Taiama   Ex Porto Jofre,Cuiaba,Parana,BR,Brazil,South_America,26,95200,98727,-17.3656,-56.7747,-17.45,-56.85,1,1,,,6/23/1997,1/31/2015,,0,0,,2017
G5721,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,53347,0,0,-17.25,-56.35,0,0,,,,,,0,0,,0
G5722,CEMADEN ANA,41135000,NA,NA,Pirapora Barreiro,Sao Francisco,Sao Francisco,BR,Brazil,South_America,26,62200,60284,-17.3692,-44.9431,-17.25,-44.95,1,1,,,6/1/1968,6/30/2015,,0,0,,2017
G5723,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,63838,0,0,-17.25,22.95,0,0,,,,,,0,0,,0
G5724,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,14765,0,0,-17.35,-61.15,0,0,,,,,,0,0,,0
G5725,CEMADEN ANA,66650000,NA,NA,Sao Jose Do Piquiri,Piquiri (Trib. Parana),Parana,BR,Brazil,South_America,26,30000,25565,-17.2917,-56.3872,-17.15,-56.25,1,1,,,1/18/1969,12/31/2014,,0,0,,2017
G5726,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,46,-9999,36374,0,0,-17.35,22.95,0,0,,,,,,0,0,,0
G5727,Synthetic,0,NA,NA,Na,Na,Na,ZM,Zambia,Africa,46,-9999,17948,0,0,-17.45,24.95,0,0,,,,,,0,0,,0
G5728,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,42652,0,0,-17.55,-61.15,0,0,,,,,,0,0,,0
G5729,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,26,-9999,52008,0,0,-17.55,-57.85,0,0,,,,,,0,0,,0
G5730,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,28160,0,0,-17.55,141.05,0,0,,,,,,0,0,,0
G5731,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,46,-9999,356094,0,0,-17.65,25.05,0,0,,,,,,0,0,,0
G5732,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,24414,0,0,-17.65,29.35,0,0,,,,,,0,0,,0
G5733,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,76129,0,0,-17.75,18.75,0,0,,,,,,0,0,,0
G5734,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,1183300,0,0,-17.75,35.25,0,0,,,,,,0,0,,0
G5735,Synthetic,0,NA,NA,Na,Na,Na,MZ,Mozambique,Africa,46,-9999,159279,0,0,-17.75,35.45,0,0,,,,,,0,0,,0
G5736,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,24478,0,0,-17.85,-61.35,0,0,,,,,,0,0,,0
G5737,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,25,-9999,16910,0,0,-17.85,-61.15,0,0,,,,,,0,0,,0
G5738,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,122976,0,0,-17.85,-57.55,0,0,,,,,,0,0,,0
G5739,CEMADEN ANA,66800000,NA,NA,Amolar,Paraguai _ Paraguay,Parana,BR,Brazil,South_America,26,234000,231825,-18.0386,-57.4886,-18.05,-57.45,1,1,,,11/16/1967,12/31/2006,,0,0,,2017
G5740,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,105447,0,0,-17.85,20.35,0,0,,,,,,0,0,,0
G5741,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,56940,0,0,-17.85,20.55,0,0,,,,,,0,0,,0
G5742,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,152350,0,0,-17.85,25.05,0,0,,,,,,0,0,,0
G5743,Synthetic,0,NA,NA,Na,Na,Na,AO,Angola,Africa,47,-9999,164383,0,0,-17.95,20.55,0,0,,,,,,0,0,,0
G5744,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,24502,0,0,-17.95,139.15,0,0,,,,,,0,0,,0
G5745,CEMADEN ANA,60798000,NA,NA,Maurilandia,Verde _ Verdao,Parana,BR,Brazil,South_America,26,12800,12552,-17.9678,-50.3325,-18.05,-50.25,1,1,,,6/26/1974,3/31/2013,,0,0,,2017
G5746,CEMADEN ANA,60772000,NA,NA,Fazenda Santa Maria,Dos Bois,Parana,BR,Brazil,South_America,26,17300,17334,-17.9808,-50.2469,-17.95,-50.25,1,1,,,11/25/1975,3/31/2013,,0,0,,2017
G5747,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,58133,0,0,-18.05,20.35,0,0,,,,,,0,0,,0
G5748,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,530381,0,0,-18.05,26.75,0,0,,,,,,0,0,,0
G5749,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,67,-9999,21360,0,0,-18.05,125.75,0,0,,,,,,0,0,,0
G5750,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,17846,0,0,-18.05,139.15,0,0,,,,,,0,0,,0
G5751,Synthetic,0,NA,NA,Na,Na,Na,ZW,Zimbabwe,Africa,46,-9999,42476,0,0,-18.15,26.85,0,0,,,,,,0,0,,0
G5752,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,34391,0,0,-18.25,-48.95,0,0,,,,,,0,0,,0
G5753,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,19545,0,0,-18.35,16.05,0,0,,,,,,0,0,,0
G5754,CEMADEN ANA,60680000,NA,NA,Ponte Meia Ponte,Meia Ponte,Parana,BR,Brazil,South_America,26,11500,11093,-18.3389,-49.6108,-18.35,-49.65,1,1,,,1/1/1951,10/31/2012,,0,0,,2017
G5755,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,21657,0,0,-18.45,-48.65,0,0,,,,,,0,0,,0
G5756,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,26014,0,0,-18.45,15.85,0,0,,,,,,0,0,,0
G5757,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,46436,0,0,-18.45,15.95,0,0,,,,,,0,0,,0
G5758,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,16263,0,0,-18.45,16.15,0,0,,,,,,0,0,,0
G5759,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,117041,0,0,-18.45,23.55,0,0,,,,,,0,0,,0
G5760,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,34239,0,0,-18.55,-50.05,0,0,,,,,,0,0,,0
G5761,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,95045,0,0,-18.45,-49.15,0,0,,,,,,0,0,,0
G5762,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,72792,0,0,-18.55,15.95,0,0,,,,,,0,0,,0
G5763,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,36151,0,0,-18.55,16.05,0,0,,,,,,0,0,,0
G5764,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,46,-9999,22455,0,0,-18.55,23.55,0,0,,,,,,0,0,,0
G5765,CEMADEN ANA,66849000,NA,NA,Confluencia  Rio Jauru,Coxim,Parana,BR,Brazil,South_America,26,7380,13660,-18.7303,-54.5786,-18.65,-54.65,1,1,,,2/1/1994,12/31/2007,,0,0,,2017
G5766,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,111617,0,0,-18.65,-49.95,0,0,,,,,,0,0,,0
G5767,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,44831,0,0,-18.65,140.65,0,0,,,,,,0,0,,0
G5768,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,66,-9999,54774,0,0,-18.65,140.75,0,0,,,,,,0,0,,0
G5769,CEMADEN ANA,56920000,NA,NA,Tumiritinga,Doce,Doce,BR,Brazil,South_America,28,55100,54403,-18.9711,-41.6417,-18.95,-41.65,1,1,,,7/1/1972,5/31/2015,,0,0,,2017
G5770,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,109628,0,0,-18.75,16.05,0,0,,,,,,0,0,,0
G5771,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,48947,0,0,-18.15,-45.25,0,0,,reservoir id 613,,,,0,0,,0
G5772,CEMADEN ANA,56850000,NA,NA,Governador Valadares,Doce,Doce,BR,Brazil,South_America,28,40500,39536,-18.8831,-41.9508,-18.85,-41.95,1,1,,,6/25/1969,5/31/2015,,0,0,,2017
G5773,Synthetic,0,NA,NA,Na,Na,Na,NA,Namibia,Africa,47,-9999,46585,0,0,-18.85,16.25,0,0,,,,,,0,0,,0
G5774,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,13215,0,0,-18.85,-45.05,0,0,,,,,,0,0,,0
G5775,Synthetic,0,NA,NA,Na,Na,Na,BW,Botswana,Africa,47,-9999,11458,0,0,-18.95,24.05,0,0,,,,,,0,0,,0
G5776,BOM,8140001,NA,NA,Railway Bridge,Katherine River,Daly,AU,Australia,Australia_Oceania,67,8357,8153,-14.46229962,132.2570362,-14.35,132.35,1,1,,,1/1/1980,12/31/2017,8/20/2018,0,0,,0
G5777,Synthetic,0,NA,NA,Na,Na,Na,AU,Australia,Australia_Oceania,67,-9999,34612,0,0,-18.95,135.65,0,0,,,,,,0,0,,0
G5778,Synthetic,0,NA,NA,Na,Na,Na,BO,Bolivia,South_America,27,-9999,91584,0,0,-18.25,-67.05,0,0,,,,,,0,0,,0
G5779,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,31862,0,0,-19.05,-57.25,0,0,,,,,,0,0,,0
G5780,Synthetic,0,NA,NA,Na,Na,Na,BR,Brazil,South_America,26,-9999,13200,0,0,-19.05,-50.65,0,0,,,,,,0,0,,0
